"Terrell Ard Jr.",Presbyterian,BSth,30,61.4,85.7,22.1,44.4,45.97,8.8,20.8,10.4,22.8,45,89,0.506,83,185,0.449,3,12,0.25,1.7,2.1,45.2,So,6-7,13,-0.178401,85.1253,3.5,2023,72610,"Marietta, GA",,0.56922021,67,124,16,61,0.5403,0.2623,11,16,0.6875,,104.922,106.538,1.93306,138.135,-5.2582,-5.07715,-0.181057,-4.66104,24.1562,-3.59442,-1.06662,1.8438,3.9375,5.7812,1.1562,0.7812,0.3438,7.0938,"Wing F",0.993174
"Abe Atiyeh","Boston College",ACC,2,0.2,0,21.2,0,0,0,60.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jr,6-0,4,-0.30373,-0.311807,0,2023,72612,"Bethlehem, PA",,,0,0,0,1,,0.0000,0,0,,,93.4324,92.0996,0.128803,0.521436,-34.1666,-24.3849,-9.7817,-25.2352,1.0000,-19.9238,-5.31137,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Emmanuel Ansong",Vanderbilt,SEC,27,19.5,105.3,15.1,46.5,46.33,11,11,3.3,9.5,5,12,0.417,26,56,0.464,5,16,0.313,4.3,0.8,16.7,Sr,6-4,20,0.593536,103.291,3,2023,72613,"Bordentown, NJ",,0.71423066,22,43,4,13,0.5116,0.3077,5,5,1.0000,,107.942,103.819,0.93795,45.7981,0.782793,0.538847,0.243946,0.44459,10.7407,0.81659,-0.372,1.0741,1.0741,2.1481,0.1852,0.1481,0.4444,2.6667,PF/C,3.28308
"Monty Bowser",California,P12,32,42.8,86.9,14.4,40.8,46.3,0.4,8.5,5.8,17.1,25,27,0.926,22,54,0.407,18,66,0.273,0.6,1.2,22.5,So,6-7,2,-0.18334,84.1316,2.4,2023,72614,"Oakland, CA",78.0,0.63636364,5,11,17,43,0.4545,0.3953,0,0,,,112.092,107.792,1.27258,74.988,-3.74337,-2.82247,-0.9209,-2.99849,17.2500,-2.66963,-0.328863,0.0625,1.1875,1.2500,0.4375,0.3438,0.0938,3.8438,"Wing G",7.39661
"Grant Huffman",Davidson,A10,31,77.2,103.4,18.5,50.2,52.31,1.1,12.7,23.7,16.5,44,68,0.647,101,184,0.549,14,59,0.237,0.2,2.4,28,Jr,6-3,5,1.67794,102.875,2.8,2023,72616,"Aurora, OH",48.4,2.28000000,67,119,34,65,0.5630,0.5231,6,6,1.0000,,102.781,102.554,2.85761,173.292,1.40503,0.569964,0.835062,0.875324,31.0000,-0.465624,1.34095,0.3125,3.2500,3.5625,3.5625,1.2812,0.0625,9.4062,"Scoring PG",3.69238
"Abou Ousmane","North Texas",CUSA,32,53.1,107.2,27.1,48.9,52.8,12.6,18.3,11.6,15.3,70,97,0.722,134,273,0.491,0,1,0,6.5,2.3,35.4,Jr,6-10,33,2.55967,118.034,5.2,2023,72617,"Brooklyn, NY",,0.71997822,101,163,33,110,0.6196,0.3000,18,23,0.7826,,88.8144,87.7052,3.44833,155.824,5.41435,0.394084,5.02027,3.62064,24.3235,0.865888,2.75475,2.5294,3.4706,6.0000,1.0588,0.8529,1.3235,11.1176,C,0.0867346
"Michael Jones",Stanford,P12,33,64.8,114.8,17.9,54.1,58.39,2.4,10,12.3,14.2,74,99,0.747,49,88,0.557,47,133,0.353,0.6,1.4,44.8,Sr,6-5,13,2.74522,117.753,2.8,2023,72619,"Woodbury, MN",,1.52782115,35,57,14,31,0.6140,0.4516,3,3,1.0000,,106.965,104.155,2.25333,130.801,3.05208,4.08566,-1.03358,2.53754,25.9091,2.64606,-0.108524,0.5152,2.1212,2.6364,1.6667,0.6061,0.1212,9.4848,"Wing G",9.38791
"Dayvion McKnight","Western Kentucky",CUSA,31,83.9,100.9,29.5,47.9,53.56,5.3,11.4,25.7,20,118,141,0.837,173,361,0.479,16,50,0.32,0.2,3.1,34.3,Jr,6-1,20,3.05565,113.452,2.7,2023,72620,"Shelbyville, KY",41.6,1.13638132,89,163,84,198,0.5460,0.4242,1,1,1.0000,,104.182,102.925,3.06274,195.565,1.50926,1.32909,0.180172,1.74386,33.2424,1.53058,0.213286,1.5758,3.4242,5.0000,3.7879,1.7879,0.0909,16.4848,"Scoring PG",2.80406
"Bailey Conrad","The Citadel",SC,10,2.7,65,14.5,41.7,41.67,7.1,3.4,0,35.8,0,0,0,1,2,0.5,1,4,0.25,0,0,0,Jr,6-7,32,-0.324222,59.7374,4.7,2023,72623,"Corydon, IN",,0.00000000,1,1,0,1,1.0000,0.0000,0,0,,,118.831,121.702,0.088677,3.57764,-14.4899,-8.02235,-6.46754,-13.0447,3.7273,-7.5797,-5.465,0.2727,0.0909,0.3636,0.0000,0.0000,0.0000,1.0000,"Stretch 4",7.04762
"Brent Davis","Chicago St.",ind,27,64.4,95.5,15.2,46.2,48.01,4,9.8,8.2,19.5,24,40,0.6,29,55,0.527,29,102,0.284,1.1,2.3,25.5,Jr,6-3,12,-0.0484603,86.6766,4.9,2023,72625,"Miramar, FL",,0.88891763,24,43,5,12,0.5581,0.4167,1,1,1.0000,,112.468,113.559,1.40024,112.659,-2.23952,-0.907618,-1.33191,-4.24933,25.8065,-3.35805,-0.891281,1.0645,2.2258,3.2903,1.0323,0.9355,0.3226,6.7742,"Wing G",8.88238
"Nighael Ceaser","Texas St.",SB,23,41.6,105.1,24.7,55.9,58.34,10.7,24.1,10,21.9,37,52,0.712,84,139,0.604,7,30,0.233,5.3,1.5,30.8,Sr,6-8,22,1.99703,112.053,5,2023,72633,"Houston, TX",,0.49019609,59,82,25,57,0.7195,0.4386,5,5,1.0000,,100.123,100.619,2.29975,105.334,1.91174,0.446667,1.46507,2.01587,23.2000,1.59268,0.423187,2.0800,4.4000,6.4800,1.0000,0.5600,1.0800,9.5600,PF/C,3.5216
"Noah Stansbury","Western Kentucky",CUSA,4,0.5,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-0,5,-0.489334,-6.79383,0,2023,72634,"Bowling Green, KY",,,,,,,,,,,,,100.163,101.292,0.145356,1.2984,-10.705,-7.39092,-3.31412,-8.6098,1.6667,-8.42339,-0.186404,0.0000,0.5000,0.5000,0.0000,0.1667,0.0000,0.0000,PF/C,0
"Lydell Geffrard",Troy,SB,9,6.5,102.5,17.2,43.8,46.33,10.1,21.3,2.6,8.6,3,4,0.75,9,20,0.45,1,4,0.25,1.4,1.5,16.7,Sr,6-8,32,0.403738,100.474,2,2023,72636,"New York, NY",,0.50015004,6,12,3,8,0.5000,0.3750,0,0,,,98.4981,99.4076,0.908008,15.0937,-5.02086,-3.27647,-1.74439,-0.507763,9.0833,0.871637,-1.3794,0.8333,1.6667,2.5000,0.1667,0.3333,0.0833,3.0833,PF/C,2.98107
"Anthony Roy","New Mexico St.",WAC,13,37.4,107.6,20.9,56.3,58.26,1.8,11.8,5.4,14.7,20,28,0.714,18,43,0.419,30,69,0.435,0.8,1.6,25,So,6-5,0,2.01206,111.225,3.2,2023,72638,"Oakland, CA",,0.50000000,13,28,8,19,0.4643,0.4211,3,4,0.7500,,109.023,107.91,1.78596,52.9081,-0.898142,1.33366,-2.2318,0.100241,22.0625,1.98621,-1.88597,0.4375,2.3125,2.7500,0.6875,0.6250,0.1875,10.2500,"Wing G",12.4576
"Andre Jackson Jr.",Connecticut,BE,35,66.6,111.8,16.7,49.3,51.11,7.8,17,26.5,23.9,30,46,0.652,66,122,0.541,25,88,0.284,1.9,2.1,21.9,Jr,6-6,44,2.54951,112.604,3.9,2023,72642,"Amsterdam, NY",90.4,2.36233141,52,78,14,44,0.6667,0.3182,29,36,0.8056,,93.3325,88.4979,4.08964,201.13,8.75289,4.15469,4.5982,7.03843,28.9429,2.70115,4.33727,1.9143,4.3714,6.2857,4.6571,1.0571,0.5143,6.7714,"Wing F",5.09463
"Jalen Dalcourt","Louisiana Lafayette",SB,31,40.5,107.2,18.2,50,52.03,3.4,6.5,8.3,13.4,20,27,0.741,25,63,0.397,38,101,0.376,1.2,2.2,16.5,Sr,6-1,5,1.0271,105.498,4.3,2023,72643,"Lafayette, LA",,1.13037690,17,32,8,31,0.5313,0.2581,1,2,0.5000,,104.587,105.128,1.35363,80.6463,1.1994,1.77758,-0.578179,1.03817,16.2647,0.663462,0.374707,0.4118,0.9118,1.3235,0.7647,0.6176,0.1765,5.9412,"Combo G",11.6879
"Liam Lloyd","Northern Arizona",BSky,33,53.4,93.5,18.3,42.9,45.42,1.6,9.1,18.3,17.6,29,45,0.644,32,79,0.405,33,111,0.297,1,2.2,23.7,So,6-5,21,0.25548,90.6681,3.7,2023,72644,"Spokane, WA",36.2,1.75610393,23,44,9,35,0.5227,0.2571,1,1,1.0000,,111.239,109.842,1.43501,119.364,-2.23079,-0.681284,-1.54951,-2.60202,21.5714,-1.90668,-0.69534,0.3143,1.5429,1.8571,2.0571,0.8286,0.1714,5.9714,"Combo G",9.15886
"Chance McMillian","Grand Canyon",WAC,33,74.6,110.8,18.5,56.6,58.07,2.6,9.3,13.2,17.5,38,54,0.704,79,154,0.513,53,126,0.421,0.5,1.3,19.3,So,6-3,2,2.42601,110.652,3.2,2023,72645,"Vallejo, CA",65.6,1.31034698,45,72,34,82,0.6250,0.4146,1,2,0.5000,,106.827,106.236,2.37928,149.049,1.60567,2.41515,-0.809489,0.872939,28.9722,1.55564,-0.6827,0.6111,2.5278,3.1389,2.1111,0.7222,0.1389,10.8889,"Combo G",7.67183
"Reginald Duhart Jr.","Charleston Southern",BSth,24,28.8,117.5,11.9,52.7,55.91,11.9,14,2.2,15.1,12,16,0.75,23,45,0.511,4,10,0.4,6.8,1.6,29.1,Jr,6-9,24,0.742799,102.554,5,2023,72646,"Boynton Beach, FL",,0.63625621,19,32,4,13,0.5938,0.3077,8,8,1.0000,,110.205,112.627,0.803612,62.0338,0.0372728,-0.502117,0.539389,-2.01206,13.8846,-1.04397,-0.96809,1.4615,1.5769,3.0385,0.2692,0.3462,0.8077,3.1538,PF/C,1.79515
"Xavion Brown","Appalachian St.",SB,29,53,90.7,17.4,52.3,49.23,5.2,12.2,21.2,25.8,20,57,0.351,56,106,0.528,0,1,0,2,2.4,53.3,Jr,6-3,0,-0.0016352,87.1963,3,2023,72647,"Sacramento, CA",31.6,1.61696629,51,92,5,14,0.5543,0.3571,19,21,0.9048,,100.022,100.199,2.13446,112.586,-0.17999,-2.62672,2.44673,-1.20058,20.9062,-2.77248,1.5719,0.9062,2.3438,3.2500,2.3750,0.9062,0.3750,4.8438,"Combo G",0.0978998
"Regin Larson",Charlotte,CUSA,7,0.7,54.6,20.6,25,25,0,26.5,0,0,0,0,0,1,3,0.333,0,1,0,0,0,0,Sr,6-6,14,-0.171291,52.6642,4,2023,72648,"Charlotte, NC",,,0,1,1,2,0.0000,0.5000,0,0,,,101.572,108.106,0.104656,1.5942,-20.7177,-12.9287,-7.78901,-16.8637,1.4286,-12.5557,-4.30805,0.0000,0.2857,0.2857,0.0000,0.0000,0.0000,0.2857,PF/C,6.38144
"LaDamien Bradford","Louisiana Tech",CUSA,8,4.4,60.7,21.7,33.3,33.33,4.5,11.8,33.2,51,0,0,0,3,6,0.5,0,3,0,0,4.4,0,So,6-5,11,-0.586072,62.1967,3,2023,72649,"Jonesboro, LA",27.2,0.87499997,3,5,0,1,0.6000,0.0000,0,0,,,101.685,102.951,0.615256,10.9511,-8.84592,-9.18657,0.340649,-6.76825,6.8000,-6.77136,0.003114,0.3000,0.8000,1.1000,1.4000,0.4000,0.0000,1.0000,"Scoring PG",3.32157
"Jaxson Robinson",BYU,WCC,31,68.5,100,16,50,50.98,1.5,10.6,10.8,17.7,17,25,0.68,41,85,0.482,56,165,0.339,2,1.5,10,So,6-7,2,0.895167,96.3428,2.3,2023,72650,"Ada, OK",88.2,1.27664648,23,36,17,48,0.6389,0.3542,7,7,1.0000,,102.286,98.7484,2.98935,147.396,1.86323,0.814317,1.04892,1.50766,28.0000,0.60548,0.902182,0.3636,2.5758,2.9394,1.8182,0.7879,0.5152,8.5455,"Wing G",10.6136
"Hayden Hefner","Texas A&M",SEC,31,24.9,96.8,17.2,52.3,55.89,0.3,7.2,9.9,26.9,19,24,0.792,17,33,0.515,19,54,0.352,1.5,1.4,27.6,Jr,6-6,2,0.3725,96.7812,4,2023,72651,"Nederland, TX",54.6,0.62962111,11,18,6,15,0.6111,0.4000,2,2,1.0000,,103.667,99.3461,1.16364,53.8418,-0.391197,-0.984445,0.593248,-1.04342,11.2258,-1.62378,0.580358,0.0323,0.7097,0.7419,0.5484,0.2581,0.1290,3.5484,"Wing G",9.24827
"Max Thorpe","Florida St.",ACC,3,0.3,211.8,4.1,0,0,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-3,44,0.37624,168.538,0,2023,72652,"Clearwater, FL",,,,,,,,,,,,,122.163,122.99,0.0288157,0.35373,-5.80526,0.208891,-6.01415,-3.41134,1.3333,1.66797,-5.0793,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Isaac Spainhour","Florida St.",ACC,6,0.7,67.2,24,30,30,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,0,0,So,6-3,40,-0.0792039,72.0016,0,2023,72653,"King, NC",,,0,0,0,1,,0.0000,0,0,,,122.163,117.288,0.0620996,0.795893,-14.5494,-5.08609,-9.46335,-12.8109,1.5000,-3.55487,-9.25603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,"Combo G",25.9093
"Sardaar Calhoun",Drake,MVC,31,41.7,101.5,20.5,53.3,55.45,3.2,10.2,3.4,14.7,23,28,0.821,38,83,0.458,44,112,0.393,1.4,1.6,14.4,Sr,6-6,14,0.938808,101.938,2.8,2023,72655,"Tappahannock, VA",,0.35487201,24,44,14,39,0.5455,0.3590,2,5,0.4000,,96.6007,96.7566,2.07048,101.443,0.333915,0.0193561,0.314559,2.13699,18.4688,1.18453,0.952455,0.4688,1.7188,2.1875,0.3438,0.4688,0.2188,7.3125,"Wing G",11.6253
"Quincy Ballard","Wichita St.",Amer,10,7.7,106.5,12.3,50,50.85,8.5,15.4,1.8,9.6,7,14,0.5,7,14,0.5,0,0,0,15.9,1.2,100,So,7-0,15,0.288797,95.6452,2.4,2023,72656,"Syracuse, NY",35.2,0.50000000,5,10,2,4,0.5000,0.5000,3,5,0.6000,,94.0042,92.7678,1.24922,23.0862,5.26189,-2.4379,7.69979,6.22319,10.0000,0.328209,5.89498,0.7000,1.4000,2.1000,0.1000,0.2000,1.4000,2.1000,C,0
"Malik Zachery",UTEP,CUSA,15,11.6,82.7,16.9,48.3,47.55,1.6,8.8,15.2,29.2,5,12,0.417,8,17,0.471,4,12,0.333,0,2.9,41.4,Jr,6-2,3,-0.233261,79.8734,4.2,2023,72658,"Syracuse, NY",,1.33333333,3,7,5,10,0.4286,0.5000,0,0,,,101.514,100.525,0.911238,24.6965,-3.40996,-3.55166,0.1417,-4.00808,10.1875,-4.98237,0.974293,0.1250,0.6875,0.8125,1.0000,0.6875,0.0000,2.4375,"Scoring PG",4.92027
"Jonah Carrasco",IUPUI,Horz,29,43,92.1,12,53.1,51.49,7.4,13.4,8.2,26.4,16,37,0.432,34,64,0.531,0,0,0,4.7,1.1,57.8,Sr,6-9,24,-0.535388,78.5434,4.6,2023,72659,"Wichita, KS",,0.71868646,27,47,7,17,0.5745,0.4118,9,10,0.9000,,115.403,118.708,0.64866,84.9203,-3.38428,-3.01132,-0.372952,-4.90705,17.8710,-3.55162,-1.35543,1.0323,2.0968,3.1290,0.7419,0.3226,0.7419,3.0968,C,0
"Nick Blake",Pacific,WCC,23,35.4,106.2,21.7,50.4,55.6,2.4,13.1,11,13.5,49,65,0.754,45,89,0.506,17,51,0.333,1.8,1.3,46.4,Jr,6-6,25,1.37684,108.09,2.7,2023,72660,"Las Vegas, NV",70.4,1.00000000,37,65,8,24,0.5692,0.3333,6,6,1.0000,,110.61,108.824,1.3454,75.2941,-0.218849,0.671829,-0.890678,1.6246,19.3200,2.09931,-0.474713,0.3600,2.2000,2.5600,1.1200,0.4000,0.2800,8.5600,"Wing G",6.49694
"Gianmarco Arletti",Delaware,CAA,32,53.7,82.5,18.1,43.1,46.24,2,14.3,11.4,24.6,28,40,0.7,45,106,0.425,18,61,0.295,4.2,1.8,24,Jr,6-6,4,-0.608096,79.0632,3.1,2023,72663,"Bologna, Italy",,0.77774381,23,47,22,59,0.4894,0.3729,2,3,0.6667,,104.797,106.148,1.72022,124.789,-4.43939,-5.03936,0.599967,-3.86983,21.5152,-3.56214,-0.307687,0.3939,2.6061,3.0000,1.2727,0.6667,0.8182,5.2424,"Wing G",5.23969
"Brandon Egemo",LSU,SEC,1,0.1,0,0,0,0,0,120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jr,6-1,10,-0.325197,-6.49819,0,2023,72664,"Los Angeles, CA",,,,,,,,,,,,,72.6793,77.3386,0.180023,0.423853,-22.3991,-15.8761,-6.52306,-1.92398,1.0000,-8.61439,6.69041,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Patrick Suemnick","West Virginia",B12,21,8.7,109.2,14.2,54.2,53.06,13.2,14.8,4.6,17,3,7,0.429,10,21,0.476,2,3,0.667,3.8,1,29.2,So,6-8,24,0.404548,107.792,3,2023,72665,"Green Bay, WI",,0.60016800,3,10,7,11,0.3000,0.6364,0,0,,,103.035,97.7762,0.61826,20.8266,3.18151,1.45701,1.7245,2.74579,5.6667,2.55132,0.194469,0.6190,0.6667,1.2857,0.1429,0.0952,0.1905,1.3810,PF/C,1.4559
"Kam Farris",Marist,MAAC,33,58.5,88.7,21.6,41.3,45.09,1.5,10,8.8,14.3,47,64,0.734,38,114,0.333,46,145,0.317,0.3,0.9,24.7,Jr,6-3,24,0.128156,88.7971,2.5,2023,72666,"Burlington, VT",13.0,0.79488916,18,44,20,70,0.4091,0.2857,1,2,0.5000,,106.577,110.797,1.49554,110.157,-6.5922,-3.19959,-3.39261,-5.97064,23.4848,-3.27335,-2.69729,0.3030,2.0909,2.3939,0.9394,0.3636,0.0606,7.9091,"Wing G",11.4555
"Zool Kueth","Tennessee St.",OVC,28,35.9,93.9,14.9,46.9,48.24,4.8,15.9,3.9,16.5,15,27,0.556,12,27,0.444,22,69,0.319,3.7,1.4,28.1,Sr,6-7,13,-0.215692,82.889,5,2023,72668,"Gallatin, TN",,0.52627146,10,17,2,10,0.5882,0.2000,2,2,1.0000,,103.588,108.606,1.02688,78.6134,-3.37157,-2.92725,-0.444324,-3.84009,14.7500,-3.08186,-0.758229,0.7188,2.0000,2.7188,0.3125,0.3125,0.5312,3.8438,"Stretch 4",9.42096
"Adong Makuoi","Tennessee St.",OVC,28,56.7,107.1,18.4,60,59.39,9.2,16.2,2.9,17.8,38,71,0.535,102,169,0.604,0,1,0,5.5,1.4,41.8,Sr,6-9,10,0.986826,99.7584,6.7,2023,72669,"Edmonton, AB",,0.27905939,88,127,14,42,0.6929,0.3333,30,34,0.8824,,102.337,107.295,1.72529,130.74,-2.0208,-2.54598,0.52518,-2.99606,22.5000,-2.65051,-0.345554,2.1562,3.3125,5.4688,0.3750,0.5312,1.0938,9.0312,C,0.0864485
"Enoch Cheeks","Robert Morris",Horz,29,78.9,97.8,26.5,48.3,52.08,2.7,13.1,22.3,20.6,77,98,0.786,120,247,0.486,40,126,0.317,4,3,26.3,Jr,6-3,5,1.67569,101.541,3.3,2023,72673,"Providence, RI",,1.17393944,74,140,46,107,0.5286,0.4299,11,12,0.9167,,98.2535,100.187,3.39656,197.302,1.49651,-0.784253,2.28076,2.23583,33.3871,0.526993,1.70884,0.7419,3.6452,4.3871,3.4839,1.8065,1.2903,15.4194,"Combo G",7.64147
"Freddy Hicks","Tarleton St.",WAC,21,54.8,102.2,28.9,45.4,54.92,6.7,18.4,15.9,17.8,136,181,0.751,74,169,0.438,17,50,0.34,2.1,2.4,82.6,So,6-6,2,3.02381,115.148,3.9,2023,72675,"Searcy, AR",,0.85714287,54,104,20,65,0.5192,0.3077,8,8,1.0000,,101.411,99.8953,3.17465,128.23,3.15829,1.92467,1.23362,3.01015,30.4783,2.83684,0.173306,1.6957,4.3043,6.0000,2.3478,1.3478,0.4783,16.1739,"Wing G",4.43796
"Briggs McClain",Hartford,ind,23,72.8,85.5,28.3,45.3,48.31,2,9,14.3,21.4,42,51,0.824,88,206,0.427,34,101,0.337,1.1,2.6,16.6,Jr,6-4,11,0.336746,90.2845,2.2,2023,72676,"Martinsburg, WV",,0.63013698,63,122,27,94,0.5164,0.2872,0,0,,,114.059,119.005,1.1218,113.87,-8.7739,-4.29328,-4.48062,-7.27402,30.9200,-3.23251,-4.0415,0.5600,2.2800,2.8400,1.8400,1.3200,0.3200,14.4400,"Combo G",8.36863
"John Shanu II","UT Rio Grande Valley",WAC,21,16.6,94.2,11.6,60.9,60.71,6.8,14.3,5.8,32,8,14,0.571,14,23,0.609,0,0,0,5.9,0.3,60.9,So,6-11,33,-0.153003,82.2346,9.4,2023,72677,"Houston, TX",,0.40003066,12,20,2,3,0.6000,0.6667,9,10,0.9000,,108.672,107.43,0.668882,35.5977,-2.0137,-3.30588,1.29218,-4.12533,8.8696,-4.87907,0.753736,0.5217,1.1739,1.6957,0.2609,0.0870,0.5217,1.7391,C,0
"Devin Askew",California,P12,13,32,92.9,31.1,43.3,49.1,1.7,11.3,27.1,17.8,45,52,0.865,48,113,0.425,20,67,0.299,0.6,1.4,28.9,Jr,6-3,55,2.44685,109.414,2.2,2023,72678,"Sacramento, CA",94.0,1.05403697,26,54,22,59,0.4815,0.3729,0,0,,,110.787,108.169,2.32047,60.0196,-0.352134,1.23669,-1.58882,1.83978,31.7692,2.76997,-0.930193,0.4615,2.9231,3.3846,3.0000,0.6923,0.1538,15.4615,"Scoring PG",10.0429
"Brycen Long","Houston Christian",Slnd,29,84.5,117.9,18.8,58,62.58,1.1,7.1,13.6,14.8,91,106,0.858,41,91,0.451,91,215,0.423,0.7,1.7,34.6,Jr,6-2,3,2.75489,110.717,2.1,2023,72679,"Gilbert, AZ",,1.34541545,24,40,17,51,0.6000,0.3333,0,0,,,118.83,121.651,0.887229,148.582,-1.4057,3.01098,-4.41668,-0.480447,33.0625,2.74881,-3.22925,0.3438,2.0938,2.4375,2.3125,1.1562,0.2500,14.7812,"Combo G",11.9608
"Xavier DuSell",Wyoming,MWC,30,65.1,109.3,15,55.1,56.33,1.1,11.1,4.3,9.8,21,30,0.7,20,58,0.345,62,147,0.422,0.3,1.5,14.6,Jr,6-4,53,1.60689,104.99,3.3,2023,72680,"Scottsdale, AZ",,0.89476255,17,39,3,19,0.4359,0.1579,1,1,1.0000,,111.283,106.984,2.01047,121.241,0.459956,1.56862,-1.10866,0.560716,26.0000,0.809222,-0.248506,0.2581,2.3226,2.5806,0.5484,0.6774,0.0645,7.9677,"Wing G",11.3489
"Trey Phipps","Oral Roberts",Sum,30,23.6,108,16.9,46.6,52.69,1.6,11.6,11.8,12.6,23,28,0.821,18,41,0.439,11,33,0.333,0.7,2.5,37.8,Jr,6-2,20,0.469437,101.07,4.9,2023,72681,"Tulsa, OK",52.0,2.61506272,15,32,3,9,0.4688,0.3333,0,0,,,100.474,101.096,0.953065,55.334,-1.02003,-0.627848,-0.392182,-2.0565,10.8235,-2.87889,0.822382,0.1471,1.2353,1.3824,1.0000,0.5588,0.0588,3.7941,"Combo G",6.38776
"Moussa Cisse","Oklahoma St.",B12,32,49.6,104.6,17.2,58.2,55.21,12,28.2,5.9,17.7,34,83,0.41,92,158,0.582,0,0,0,9.9,0.9,52.5,Jr,7-1,33,1.46628,106.172,3.6,2023,72682,"Conakry, Guinea",98.4,0.54056389,73,108,19,50,0.6759,0.3800,53,57,0.9298,,88.5743,84.3937,3.46775,180.725,6.53411,-0.647719,7.18183,5.87741,22.4688,1.52641,4.35101,2.3438,5.6875,8.0312,0.6250,0.3438,1.9375,6.8125,C,0
"Rasheed Browne","North Texas",CUSA,10,2.5,46.4,15.9,50,50,0,20.9,0,58.8,0,0,0,1,2,0.5,1,3,0.333,0,0,0,Sr,6-2,0,-0.536052,44.3069,2.2,2023,72683,"Philadelphia, PA",,0.00000000,0,1,1,1,0.0000,1.0000,0,0,,,96.3919,95.6384,0.419482,5.37028,-14.5167,-12.4989,-2.01784,-11.991,4.7500,-10.5497,-1.44133,0.0833,0.5833,0.6667,0.0000,0.0000,0.0000,0.4167,"Wing G",5.52673
"Tytan Anderson","Northern Iowa",MVC,31,80.6,105.6,22.8,50.2,54.02,7.7,24.5,11.7,14.1,104,159,0.654,131,257,0.51,10,34,0.294,1.8,2.5,54.6,So,6-6,32,2.4657,109.27,3.6,2023,72685,"Eldridge, IA",,1.03630446,108,190,23,67,0.5684,0.3433,2,3,0.6667,,99.8131,100.351,3.2279,215.798,1.72489,0.21833,1.50656,1.48073,32.0625,0.874637,0.606091,2.0938,6.4375,8.5312,1.7812,1.3750,0.4688,12.5625,"Wing F",1.99131
"Kalen Williams","Texas A&M Commerce",Slnd,32,73.5,97.8,18.9,49.6,52.3,2.4,10.7,16,20.7,41,55,0.745,93,198,0.47,22,56,0.393,0.7,1.4,21.7,Jr,6-2,2,0.490173,92.0242,2.6,2023,72686,"Hephzibah, GA",,1.30155572,65,113,28,85,0.5752,0.3294,4,6,0.6667,,111.334,114.705,1.48041,142.136,-4.98454,-2.67715,-2.30739,-4.49302,29.5758,-2.34911,-2.14391,0.6970,2.5455,3.2424,2.4848,0.6970,0.1818,9.2121,"Combo G",3.47929
"Justin Brooks","North Carolina A&T",CAA,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,Jr,6-1,10,-0.305404,-6.29484,20,2023,72688,"Auburn, AL",,,,,,,,,,,,,53.3795,57.3947,0.234568,1.20682,27.9406,4.74768,23.1929,14.6982,2.8000,-15.6444,30.3426,0.6000,0.6000,1.2000,0.6000,0.4000,0.0000,1.8000,"Pure PG",0
"Le'Tre Darthard","Utah Valley",WAC,34,73.3,112.3,21.2,50.9,58.22,2.8,9.5,9.9,13.7,129,146,0.884,78,158,0.494,64,184,0.348,1.6,2.5,42.7,Jr,6-4,1,2.89095,115.649,3.1,2023,72689,"Denton, TX",,1.05549852,49,90,29,68,0.5444,0.4265,0,2,0.0000,,96.8248,95.4128,3.43757,193.103,4.60819,3.11261,1.49558,4.66567,29.0270,2.5285,2.13717,0.6757,2.8378,3.5135,1.5405,1.2703,0.5405,13.7568,"Combo G",10.1154
"Trey Crews","North Carolina A&T",CAA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-1,15,-0.324491,-6.29484,0,2023,72691,"Durham, NC",,1.00000000,,,,,,,,,,,119.103,128.062,0.00401406,0.089884,-8.11287,-5.20584,-2.90702,-10.7713,2.6667,-6.58174,-4.1896,0.0000,0.6667,0.6667,0.6667,0.0000,0.3333,0.0000,PF/C,0
"Modestas Kancleris","Cal St. Bakersfield",BW,16,24.5,81.8,21.8,50.6,49.3,10.4,27.2,11.1,30.2,4,13,0.308,35,65,0.538,3,13,0.231,6.9,1.6,16.7,So,6-9,55,-0.230498,83.7521,6.7,2023,72697,"Kaunas, Lithuania",67.0,0.54289245,21,35,14,30,0.6000,0.4667,4,4,1.0000,,96.612,97.3453,2.11941,66.246,-1.53654,-5.19749,3.66095,-3.3608,19.4444,-5.13298,1.77218,1.8889,3.9444,5.8333,1.0556,0.5000,1.0556,5.8333,PF/C,2.66714
